"nut":
"k": turbulencia
"p": presion
"epsilon"
"U:0" = U_x (paralelo al viento)
"U:1" = U_y
"U:2" = U_z
"Points:0" = coordenada_x
"Points:1" = coordenada_y
"Points:2" = coordenada_z (vale siempre lo mismo ya estos son datos para un plano en z)

"nut","k","p","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0038022,0.0012987,6.759,3.9923e-05,9.92,2.8649e-05,8.0245e-05,0.2593,1.0362,0.817
0.0038022,0.0012987,6.7589,3.9923e-05,9.92,1.6534e-05,8.0441e-05,0.2593,1.1657,0.817
0.0038022,0.0012987,6.7588,3.9923e-05,9.92,5.4113e-06,8.0544e-05,0.2593,1.2952,0.817
0.0038022,0.0012987,6.7588,3.9923e-05,9.92,-5.3356e-06,8.0543e-05,0.2593,1.4248,0.817
0.0021504,0.0013932,6.788,0.00019779,9.9203,-0.0046831,3.3339e-05,0.12965,0.12952,0.817
6.7498e-05,0.0014865,6.8366,0.00035492,0,0,0,0.12965,0,0.817
0.0037712,0.0012996,6.751,4.0309e-05,9.9197,0.0016645,3.3506e-05,0.12965,0.25905,0.817
0.0038022,0.0012992,6.7614,3.9956e-05,9.9196,-0.00051992,3.3628e-05,0.12965,0.38857,0.817
0.0038023,0.0012992,6.76,3.9954e-05,9.92,-1.6539e-05,3.3766e-05,0.12965,0.5181,0.817
0.0038023,0.0012992,6.7597,3.9954e-05,9.92,1.4913e-05,3.3921e-05,0.12965,0.64762,0.817
0.0038023,0.0012992,6.7595,3.9954e-05,9.92,1.6788e-05,3.4083e-05,0.12965,0.77714,0.817
0.0038023,0.0012992,6.7593,3.9954e-05,9.92,1.8578e-05,3.4234e-05,0.12965,0.90667,0.817
0.0038023,0.0012992,6.7591,3.9954e-05,9.92,1.3828e-05,3.4362e-05,0.12965,1.0362,0.817
0.0038023,0.0012992,6.759,3.9954e-05,9.92,8.2226e-06,3.4455e-05,0.12965,1.1657,0.817
0.0038023,0.0012992,6.759,3.9954e-05,9.92,2.7303e-06,3.4503e-05,0.12965,1.2952,0.817
0.0038023,0.0012992,6.759,3.9954e-05,9.92,-2.6933e-06,3.4502e-05,0.12965,1.4248,0.817
0.0038025,0.0013,6.7957,4e-05,9.92,0,0,0,0.12952,0.817
0.0019347,0.0013604,6.8503,0.00018567,4.9612,0,0,0,0,0.817
0.0038025,0.0013,6.7485,4e-05,9.92,0,0,0,0.25905,0.817
0.0038025,0.0013,6.7578,4e-05,9.92,0,0,0,0.38857,0.817
0.0038025,0.0013,6.7596,4e-05,9.92,0,0,0,0.5181,0.817
0.0038025,0.0013,6.7596,4e-05,9.92,0,0,0,0.64762,0.817
0.0038025,0.0013,6.7595,4e-05,9.92,0,0,0,0.77714,0.817
0.0038025,0.0013,6.7593,4e-05,9.92,0,0,0,0.90667,0.817
0.0038025,0.0013,6.7591,4e-05,9.92,0,0,0,1.0362,0.817
0.0038025,0.0013,6.759,4e-05,9.92,0,0,0,1.1657,0.817
0.0038025,0.0013,6.759,4e-05,9.92,0,0,0,1.2952,0.817
0.0038025,0.0013,6.759,4e-05,9.92,0,0,0,1.4248,0.817
0.0038161,0.0012979,6.532,3.9729e-05,9.9431,0.055835,0.010069,3.1116,2.2019,0.817
0.0038201,0.0012998,6.7218,3.9804e-05,9.9235,0.063722,0.010757,3.1116,2.0724,0.817
0.0037746,0.0012987,6.3801,4.0222e-05,9.9586,0.04436,0.0094683,3.1116,2.3314,0.817
0.0027617,0.001346,6.2723,6.914e-05,9.9738,0.029958,0.0090042,3.1116,2.461,0.817
0.0015915,0.005297,6.2059,0.0027815,9.9568,0.01397,0.0087259,3.1116,2.5905,0.817
0.000166,0.0092025,6.1826,0.0054655,0,0,0,3.1116,2.72,0.817
0.0038133,0.001296,6.78,3.964e-05,9.9175,0.051671,0.0087302,3.0279,2.0265,0.817
0.0038103,0.0012943,6.7123,3.957e-05,9.9246,0.046276,0.0091504,2.982,2.0724,0.817
0.0038162,0.0012976,6.783,3.9708e-05,9.9172,0.056775,0.0089701,3.0657,2.0265,0.817
0.0038116,0.0012951,6.8633,3.9603e-05,9.9089,0.046837,0.0097046,2.982,1.9429,0.817
0.0038137,0.0012962,6.8241,3.965e-05,9.9129,0.051835,0.0087978,3.0279,1.9888,0.817
0.0038212,0.0013005,6.8887,3.9834e-05,9.9061,0.065862,0.010371,3.1116,1.9806,0.817
0.0038165,0.0012978,6.8458,3.9716e-05,9.9107,0.057263,0.0090223,3.0657,1.9888,0.817
0.0038214,0.0013007,6.9514,3.9842e-05,9.8996,0.06635,0.010423,3.1116,1.9429,0.817
0.0038187,0.0012991,6.9298,3.9775e-05,9.9018,0.060922,0.010198,3.0739,1.9429,0.817
0.0038084,0.0012936,6.5741,3.9545e-05,9.9388,0.040866,0.0086185,2.982,2.2019,0.817
0.0037723,0.001295,6.4599,4.0014e-05,9.9505,0.032844,0.0081522,2.982,2.3314,0.817
0.0028056,0.0013394,6.3775,6.6157e-05,9.9631,0.02216,0.0077925,2.982,2.461,0.817
0.0016102,0.0049797,6.3255,0.002505,9.9459,0.010086,0.0075779,2.982,2.5905,0.817
0.00016055,0.0085772,6.307,0.0049182,0,0,0,2.982,2.72,0.817
0.0038168,0.0012982,7.3068,3.9743e-05,9.8627,0.0079064,0.011142,2.982,1.4248,0.817
0.003808,0.0012934,7.1274,3.9535e-05,9.8816,0.005568,0.0092355,2.8523,1.4248,0.817
0.0038161,0.0012978,7.2522,3.9724e-05,9.8684,0.023176,0.010982,2.982,1.5543,0.817
0.0038078,0.0012932,7.0896,3.9528e-05,9.8856,0.016424,0.0091102,2.8523,1.5543,0.817
0.0038149,0.0012971,7.1499,3.9692e-05,9.879,0.035241,0.010671,2.982,1.6838,0.817
0.0038073,0.0012929,7.0183,3.9514e-05,9.893,0.024985,0.0088693,2.8523,1.6838,0.817
0.0038133,0.0012961,7.0143,3.9649e-05,9.8932,0.04377,0.01023,2.982,1.8133,0.817
0.0038067,0.0012925,6.9233,3.9498e-05,9.9028,0.031352,0.0085346,2.8523,1.8133,0.817
0.0038059,0.0012921,6.8154,3.9479e-05,9.914,0.033742,0.0081382,2.8523,1.9429,0.817
0.0038055,0.0012918,6.7064,3.9467e-05,9.9252,0.033761,0.0077183,2.8523,2.0724,0.817
0.0038044,0.0012915,6.6054,3.9462e-05,9.9356,0.029822,0.0073133,2.8523,2.2019,0.817
0.0037725,0.001293,6.5199,3.9889e-05,9.9443,0.024164,0.0069571,2.8523,2.3314,0.817
0.0028518,0.0013342,6.4577,6.3466e-05,9.955,0.016187,0.0066829,2.8523,2.461,0.817
0.0016308,0.00468,6.4175,0.0022527,9.9379,0.0070902,0.0065206,2.8523,2.5905,0.817
0.00015518,0.0079863,6.403,0.0044188,0,0,0,2.8523,2.72,0.817
0.0038038,0.0012912,6.9776,3.9448e-05,9.8972,0.011778,0.007515,2.7227,1.5543,0.817
0.0038036,0.0012911,6.9273,3.9443e-05,9.9024,0.017888,0.0073331,2.7227,1.6838,0.817
0.0038034,0.001291,6.8603,3.9438e-05,9.9094,0.022657,0.0070817,2.7227,1.8133,0.817
0.0038031,0.0012908,6.7827,3.943e-05,9.9174,0.02436,0.0067835,2.7227,1.9429,0.817
0.003803,0.0012908,6.7036,3.9428e-05,9.9256,0.024631,0.0064677,2.7227,2.0724,0.817
0.0038023,0.0012907,6.6295,3.943e-05,9.9332,0.021663,0.0061637,2.7227,2.2019,0.817
0.0037741,0.001292,6.5658,3.9812e-05,9.9397,0.017667,0.0058953,2.7227,2.3314,0.817
0.0028995,0.0013297,6.5193,6.1029e-05,9.9488,0.011658,0.0056896,2.7227,2.461,0.817
0.0016529,0.0043975,6.4884,0.0020232,9.9319,0.0048098,0.0055689,2.7227,2.5905,0.817
0.00014992,0.0074291,6.4771,0.0039646,0,0,0,2.7227,2.72,0.817
0.0038019,0.0012905,6.9008,3.9426e-05,9.9052,0.0084795,0.0061687,2.593,1.5543,0.817
0.0038019,0.0012905,6.8649,3.9424e-05,9.9089,0.012834,0.0060337,2.593,1.6838,0.817
0.0038018,0.0012905,6.8171,3.9423e-05,9.9139,0.01641,0.0058478,2.593,1.8133,0.817
0.0038017,0.0012904,6.7609,3.942e-05,9.9197,0.017562,0.0056274,2.593,1.9429,0.817
0.0038017,0.0012904,6.7033,3.9421e-05,9.9256,0.017972,0.0053938,2.593,2.0724,0.817
0.0038013,0.0012904,6.6488,3.9426e-05,9.9312,0.015628,0.0051686,2.593,2.2019,0.817
0.0037763,0.0012917,6.6013,3.9764e-05,9.936,0.012828,0.0049688,2.593,2.3314,0.817
0.0029481,0.0013259,6.5668,5.882e-05,9.9439,0.0082505,0.0048169,2.593,2.461,0.817
0.0016764,0.0041318,6.5433,0.0018149,9.9276,0.0030878,0.0047286,2.593,2.5905,0.817
0.00014476,0.0069046,6.5344,0.0035523,0,0,0,2.593,2.72,0.817
0.0038011,0.0012905,6.8479,3.9431e-05,9.9107,0.006127,0.0050518,2.4634,1.5543,0.817
0.0038011,0.0012905,6.8221,3.943e-05,9.9134,0.0092191,0.0049529,2.4634,1.6838,0.817
0.0038011,0.0012905,6.7877,3.943e-05,9.9169,0.011908,0.0048169,2.4634,1.8133,0.817
0.003801,0.0012904,6.7467,3.943e-05,9.9212,0.012617,0.0046555,2.4634,1.9429,0.817
0.0038011,0.0012905,6.7048,3.9432e-05,9.9255,0.013097,0.0044845,2.4634,2.0724,0.817
0.0038008,0.0012905,6.6646,3.9438e-05,9.9296,0.011157,0.0043195,2.4634,2.2019,0.817
0.0037788,0.0012916,6.6291,3.9734e-05,9.9332,0.0092378,0.0041721,2.4634,2.3314,0.817
0.0029972,0.0013225,6.604,5.6816e-05,9.9402,0.0056992,0.0040619,2.4634,2.461,0.817
0.0017008,0.0038821,6.5858,0.0016263,9.9245,0.0017895,0.003998,2.4634,2.5905,0.817
0.00013971,0.0064119,6.5787,0.0031789,0,0,0,2.4634,2.72,0.817
0.0038007,0.0012907,6.8117,3.9448e-05,9.9144,0.0044313,0.0041342,2.3337,1.5543,0.817
0.0038007,0.0012907,6.7929,3.9448e-05,9.9164,0.0066112,0.0040625,2.3337,1.6838,0.817
0.0038008,0.0012907,6.7681,3.9449e-05,9.919,0.0086401,0.0039641,2.3337,1.8133,0.817
0.0038008,0.0012907,6.738,3.9449e-05,9.9221,0.0090065,0.003847,2.3337,1.9429,0.817
0.0038008,0.0012908,6.7075,3.9451e-05,9.9252,0.0095249,0.003723,2.3337,2.0724,0.817
0.0038006,0.0012908,6.6778,3.9457e-05,9.9283,0.007841,0.0036033,2.3337,2.2019,0.817
0.0037813,0.0012917,6.6514,3.9716e-05,9.9309,0.0065903,0.0034955,2.3337,2.3314,0.817
0.0030464,0.0013195,6.6332,5.5e-05,9.9372,0.0037937,0.0034172,2.3337,2.461,0.817
0.001726,0.0036479,6.6189,0.0014557,9.9223,0.0007993,0.0033706,2.3337,2.5905,0.817
0.00013477,0.0059495,6.613,0.0028414,0,0,0,2.3337,2.72,0.817
0.0038006,0.0012911,6.787,3.9472e-05,9.917,0.0032011,0.0033864,2.2041,1.5543,0.817
0.0038006,0.0012911,6.7732,3.9472e-05,9.9184,0.0047207,0.0033349,2.2041,1.6838,0.817
0.0038006,0.0012911,6.7554,3.9473e-05,9.9203,0.0062568,0.0032641,2.2041,1.8133,0.817
0.0038007,0.0012911,6.7331,3.9473e-05,9.9226,0.0063635,0.0031799,2.2041,1.9429,0.817
0.0038007,0.0012912,6.711,3.9476e-05,9.9249,0.0069048,0.0030907,2.2041,2.0724,0.817
0.0038006,0.0012912,6.6889,3.9481e-05,9.9271,0.0053801,0.0030045,2.2041,2.2019,0.817
0.0037837,0.001292,6.6694,3.9706e-05,9.9291,0.0046551,0.0029265,2.2041,2.3314,0.817
0.0030953,0.0013167,6.6566,5.3356e-05,9.9349,0.002366,0.0028723,2.2041,2.461,0.817
0.0017517,0.0034285,6.6449,0.0013018,9.9208,1.9146e-05,0.0028372,2.2041,2.5905,0.817
0.00012995,0.0055162,6.6398,0.0025367,0,0,0,2.2041,2.72,0.817
0.0038006,0.0012915,6.7705,3.9499e-05,9.9187,0.0023034,0.0027802,2.0744,1.5543,0.817
0.0038006,0.0012915,6.7603,3.9499e-05,9.9198,0.0033458,0.0027434,2.0744,1.6838,0.817
0.0038006,0.0012915,6.7474,3.95e-05,9.9211,0.0045126,0.0026929,2.0744,1.8133,0.817
0.0038007,0.0012915,6.7309,3.95e-05,9.9228,0.0044269,0.0026326,2.0744,1.9429,0.817
0.0038007,0.0012916,6.7149,3.9503e-05,9.9245,0.0049836,0.0025689,2.0744,2.0724,0.817
0.0038006,0.0012916,6.6985,3.9507e-05,9.9262,0.0035555,0.0025072,2.0744,2.2019,0.817
0.003786,0.0012923,6.6841,3.9701e-05,9.9276,0.0032578,0.0024514,2.0744,2.3314,0.817
0.003144,0.0013143,6.6752,5.1859e-05,9.9329,0.0012865,0.0024143,2.0744,2.461,0.817
0.0017779,0.0032231,6.6655,0.001163,9.9198,-0.00061521,0.0023876,2.0744,2.5905,0.817
0.00012523,0.0051106,6.6611,0.0022622,0,0,0,2.0744,2.72,0.817
0.0038007,0.001292,6.7597,3.9528e-05,9.9198,0.0016458,0.0022903,1.9448,1.5543,0.817
0.0038007,0.001292,6.7522,3.9528e-05,9.9206,0.0023446,0.0022642,1.9448,1.6838,0.817
0.0038007,0.001292,6.7429,3.9529e-05,9.9216,0.0032325,0.0022283,1.9448,1.8133,0.817
0.0038007,0.001292,6.7306,3.9529e-05,9.9229,0.0030081,0.0021854,1.9448,1.9429,0.817
0.0038008,0.0012921,6.7191,3.9531e-05,9.9241,0.0035761,0.0021401,1.9448,2.0724,0.817
0.0038007,0.0012921,6.7068,3.9535e-05,9.9253,0.0022044,0.0020961,1.9448,2.2019,0.817
0.0037882,0.0012927,6.6964,3.9701e-05,9.9263,0.002259,0.0020565,1.9448,2.3314,0.817
0.0031934,0.001312,6.6902,5.0466e-05,9.9312,0.00046232,0.002031,1.9448,2.461,0.817
0.0018056,0.0030311,6.6821,0.0010381,9.9192,-0.0011205,0.0020114,1.9448,2.5905,0.817
0.00012064,0.0047315,6.6788,0.0020152,0,0,0,1.9448,2.72,0.817
0.0038008,0.0012925,6.753,3.9557e-05,9.9205,0.0011627,0.0018949,1.8151,1.5543,0.817
0.0038008,0.0012925,6.7474,3.9558e-05,9.9211,0.001616,0.0018763,1.8151,1.6838,0.817
0.0038008,0.0012925,6.7408,3.9558e-05,9.9218,0.0022913,0.0018509,1.8151,1.8133,0.817
0.0038008,0.0012925,6.7315,3.9558e-05,9.9228,0.0019708,0.0018205,1.8151,1.9429,0.817
0.0038009,0.0012926,6.7235,3.956e-05,9.9237,0.0025464,0.0017885,1.8151,2.0724,0.817
0.0038008,0.0012926,6.7141,3.9564e-05,9.9246,0.0012045,0.0017572,1.8151,2.2019,0.817
0.0037902,0.0012931,6.7067,3.9704e-05,9.9252,0.0015506,0.0017292,1.8151,2.3314,0.817
0.003244,0.0013099,6.7024,4.9155e-05,9.9297,-0.00017012,0.0017115,1.8151,2.461,0.817
0.0018352,0.0028518,6.6957,0.00092585,9.9188,-0.0014929,0.0016979,1.8151,2.5905,0.817
0.00011615,0.0043773,6.6937,0.0017932,0,0,0,1.8151,2.72,0.817
0.0038009,0.001293,6.7492,3.9587e-05,9.921,0.00080749,0.0015752,1.6855,1.5543,0.817
0.0038009,0.001293,6.745,3.9587e-05,9.9214,0.0010875,0.0015621,1.6855,1.6838,0.817
0.0038009,0.001293,6.7403,3.9588e-05,9.9219,0.0015985,0.0015442,1.6855,1.8133,0.817
0.0038009,0.001293,6.7333,3.9588e-05,9.9226,0.0012162,0.0015227,1.6855,1.9429,0.817
0.003801,0.0012931,6.7278,3.959e-05,9.9232,0.001795,0.0015001,1.6855,2.0724,0.817
0.0038009,0.0012931,6.7206,3.9593e-05,9.9239,0.00046525,0.0014779,1.6855,2.2019,0.817
0.003792,0.0012935,6.7154,3.9711e-05,9.9243,0.0010565,0.0014583,1.6855,2.3314,0.817
0.0032952,0.0013079,6.7125,4.7937e-05,9.9283,-0.0006576,0.001446,1.6855,2.461,0.817
0.0018661,0.0026844,6.7069,0.00082504,9.9187,-0.0017412,0.0014369,1.6855,2.5905,0.817
0.00011178,0.0040468,6.7062,0.001594,0,0,0,1.6855,2.72,0.817
0.003801,0.0012935,6.7474,3.9618e-05,9.9211,0.00054653,0.0013157,1.5558,1.5543,0.817
0.003801,0.0012935,6.7443,3.9618e-05,9.9215,0.00070664,0.0013065,1.5558,1.6838,0.817
0.003801,0.0012935,6.7411,3.9618e-05,9.9218,0.0010882,0.0012938,1.5558,1.8133,0.817
0.003801,0.0012935,6.7357,3.9618e-05,9.9224,0.00067264,0.0012787,1.5558,1.9429,0.817
0.0038011,0.0012936,6.7321,3.9619e-05,9.9228,0.0012488,0.0012628,1.5558,2.0724,0.817
0.0038011,0.0012936,6.7264,3.9623e-05,9.9233,-7.9236e-05,0.0012471,1.5558,2.2019,0.817
0.0037937,0.0012939,6.7231,3.9721e-05,9.9236,0.00072389,0.0012334,1.5558,2.3314,0.817
0.0033464,0.0013062,6.7211,4.6816e-05,9.9269,-0.0010369,0.0012249,1.5558,2.461,0.817
0.0018977,0.0025283,6.7164,0.00073463,9.9187,-0.0018823,0.0012191,1.5558,2.5905,0.817
0.00010752,0.0037386,6.7168,0.0014154,0,0,0,1.5558,2.72,0.817
0.0038011,0.001294,6.747,3.9648e-05,9.9212,0.00035566,0.0011032,1.4262,1.5543,0.817
0.0038011,0.001294,6.7447,3.9648e-05,9.9214,0.0004351,0.0010967,1.4262,1.6838,0.817
0.0038011,0.001294,6.7425,3.9648e-05,9.9217,0.0007129,0.0010878,1.4262,1.8133,0.817
0.0038011,0.001294,6.7384,3.9648e-05,9.9221,0.0002879,0.0010772,1.4262,1.9429,0.817
0.0038012,0.0012941,6.7363,3.9649e-05,9.9224,0.00085364,0.0010661,1.4262,2.0724,0.817
0.0038012,0.0012941,6.7317,3.9652e-05,9.9228,-0.00047639,0.001055,1.4262,2.2019,0.817
0.0037952,0.0012944,6.7298,3.9733e-05,9.9229,0.00051462,0.0010454,1.4262,2.3314,0.817
0.0033968,0.0013046,6.7285,4.5796e-05,9.9257,-0.0013368,0.0010396,1.4262,2.461,0.817
0.0019293,0.0023829,6.7245,0.00065363,9.9188,-0.0019295,0.0010362,1.4262,2.5905,0.817
0.00010337,0.0034513,6.7261,0.0012555,0,0,0,1.4262,2.72,0.817
0.0038012,0.0012945,6.7476,3.9678e-05,9.9211,0.00021738,0.00092687,1.2965,1.5543,0.817
0.0038012,0.0012945,6.746,3.9678e-05,9.9213,0.00024488,0.00092234,1.2965,1.6838,0.817
0.0038012,0.0012945,6.7445,3.9678e-05,9.9215,0.00043784,0.0009161,1.2965,1.8133,0.817
0.0038012,0.0012945,6.7413,3.9678e-05,9.9218,2.4139e-05,0.00090863,1.2965,1.9429,0.817
0.0038013,0.0012946,6.7404,3.968e-05,9.9219,0.00056938,0.00090083,1.2965,2.0724,0.817
0.0038013,0.0012946,6.7365,3.9682e-05,9.9223,-0.00075984,0.00089306,1.2965,2.2019,0.817
0.0037965,0.0012949,6.7359,3.9748e-05,9.9222,0.00040116,0.00088643,1.2965,2.3314,0.817
0.003446,0.0013033,6.7349,4.4876e-05,9.9244,-0.0015799,0.00088243,1.2965,2.461,0.817
0.0019604,0.0022476,6.7315,0.00058115,9.919,-0.0018919,0.00088054,1.2965,2.5905,0.817
9.9331e-05,0.0031837,6.7342,0.0011124,0,0,0,1.2965,2.72,0.817
0.0038013,0.0012951,6.7489,3.9709e-05,9.921,0.00011905,0.00077761,1.1669,1.5543,0.817
0.0038013,0.0012951,6.7477,3.9709e-05,9.9211,0.00011531,0.00077444,1.1669,1.6838,0.817
0.0038013,0.0012951,6.7468,3.9709e-05,9.9213,0.00023811,0.00077006,1.1669,1.8133,0.817
0.0038014,0.0012951,6.7444,3.9709e-05,9.9215,-0.00014619,0.00076483,1.1669,1.9429,0.817
0.0038014,0.0012951,6.7443,3.971e-05,9.9216,0.00036605,0.00075937,1.1669,2.0724,0.817
0.0038014,0.0012951,6.7409,3.9712e-05,9.9219,-0.00095248,0.00075393,1.1669,2.2019,0.817
0.0037976,0.0012953,6.7414,3.9765e-05,9.9217,0.00036311,0.00074937,1.1669,2.3314,0.817
0.0034935,0.0013021,6.7406,4.4053e-05,9.9233,-0.0017844,0.0007466,1.1669,2.461,0.817
0.0019904,0.0021217,6.7376,0.00051638,9.9193,-0.0017721,0.00074564,1.1669,2.5905,0.817
9.5395e-05,0.0029347,6.7416,0.00098446,0,0,0,1.1669,2.72,0.817
0.0038015,0.0012956,6.7505,3.9739e-05,9.9209,5.1455e-05,0.00064773,1.0372,1.5543,0.817
0.0038015,0.0012956,6.7497,3.9739e-05,9.9209,3.0949e-05,0.00064551,1.0372,1.6838,0.817
0.0038015,0.0012956,6.7492,3.9739e-05,9.921,9.5937e-05,0.00064245,1.0372,1.8133,0.817
0.0038015,0.0012956,6.7474,3.9739e-05,9.9212,-0.00024312,0.0006388,1.0372,1.9429,0.817
0.0038015,0.0012956,6.748,3.974e-05,9.9212,0.00022154,0.00063498,1.0372,2.0724,0.817
0.0038015,0.0012956,6.7449,3.9742e-05,9.9215,-0.0010684,0.00063119,1.0372,2.2019,0.817
0.0037987,0.0012958,6.7465,3.9784e-05,9.9212,0.00038453,0.00062805,1.0372,2.3314,0.817
0.0035388,0.0013012,6.7456,4.3321e-05,9.9222,-0.0019648,0.00062613,1.0372,2.461,0.817
0.0020189,0.0020048,6.7431,0.00045855,9.9196,-0.0015656,0.00062563,1.0372,2.5905,0.817
9.1564e-05,0.0027031,6.7485,0.00087027,0,0,0,1.0372,2.72,0.817
0.0038016,0.0012961,6.7523,3.977e-05,9.9207,7.7015e-06,0.00053083,0.90756,1.5543,0.817
0.0038016,0.0012961,6.7518,3.977e-05,9.9207,-2.0126e-05,0.00052929,0.90756,1.6838,0.817
0.0038016,0.0012961,6.7516,3.977e-05,9.9208,-1.1931e-06,0.00052715,0.90756,1.8133,0.817
0.0038016,0.0012961,6.7503,3.977e-05,9.9209,-0.00028159,0.00052461,0.90756,1.9429,0.817
0.0038016,0.0012961,6.7514,3.977e-05,9.9208,0.00011944,0.00052195,0.90756,2.0724,0.817
0.0038017,0.0012961,6.7485,3.9772e-05,9.9211,-0.0011146,0.0005193,0.90756,2.2019,0.817
0.0037995,0.0012963,6.7513,3.9804e-05,9.9207,0.00045258,0.00051714,0.90756,2.3314,0.817
0.0035816,0.0013005,6.75,4.2676e-05,9.9213,-0.0021299,0.00051578,0.90756,2.461,0.817
0.0020455,0.0018962,6.7481,0.00040698,9.9199,-0.0012548,0.00051542,0.90756,2.5905,0.817
8.7834e-05,0.0024879,6.7554,0.00076844,0,0,0,0.90756,2.72,0.817
0.0038017,0.0012966,6.7541,3.98e-05,9.9205,-1.7571e-05,0.00042236,0.77791,1.5543,0.817
0.0038017,0.0012966,6.7539,3.98e-05,9.9205,-4.7236e-05,0.00042129,0.77791,1.6838,0.817
0.0038017,0.0012966,6.7538,3.98e-05,9.9206,-6.1825e-05,0.00041981,0.77791,1.8133,0.817
0.0038017,0.0012966,6.753,3.98e-05,9.9207,-0.00027409,0.00041805,0.77791,1.9429,0.817
0.0038017,0.0012966,6.7544,3.9801e-05,9.9205,4.6062e-05,0.0004162,0.77791,2.0724,0.817
0.0038018,0.0012967,6.7517,3.9802e-05,9.9208,-0.0010936,0.00041437,0.77791,2.2019,0.817
0.0038003,0.0012968,6.7556,3.9827e-05,9.9202,0.00055712,0.00041287,0.77791,2.3314,0.817
0.0036215,0.0013,6.7539,4.2111e-05,9.9204,-0.0022768,0.00041188,0.77791,2.461,0.817
0.0020699,0.0017955,6.753,0.00036104,9.9202,-0.00080304,0.00041144,0.77791,2.5905,0.817
8.4205e-05,0.002288,6.7626,0.00067772,0,0,0,0.77791,2.72,0.817
0.0038018,0.0012971,6.7559,3.9831e-05,9.9203,-2.8729e-05,0.00032065,0.64826,1.5543,0.817
0.0038018,0.0012971,6.7558,3.9831e-05,9.9203,-5.722e-05,0.00031991,0.64826,1.6838,0.817
0.0038018,0.0012971,6.7558,3.9831e-05,9.9204,-9.1087e-05,0.00031889,0.64826,1.8133,0.817
0.0038018,0.0012971,6.7556,3.9831e-05,9.9204,-0.00023295,0.00031769,0.64826,1.9429,0.817
0.0038018,0.0012971,6.7569,3.9831e-05,9.9203,-1.0615e-05,0.0003164,0.64826,2.0724,0.817
0.0038019,0.0012972,6.7544,3.9832e-05,9.9205,-0.0010032,0.00031515,0.64826,2.2019,0.817
0.0038008,0.0012973,6.7596,3.985e-05,9.9198,0.0006877,0.00031412,0.64826,2.3314,0.817
0.0036583,0.0012996,6.7571,4.1621e-05,9.9197,-0.0023964,0.00031338,0.64826,2.461,0.817
0.0020918,0.0017021,6.7576,0.00032018,9.9205,-0.00015922,0.00031279,0.64826,2.5905,0.817
8.0674e-05,0.0021025,6.7701,0.00059698,0,0,0,0.64826,2.72,0.817
0.0038019,0.0012977,6.7574,3.9862e-05,9.9202,-2.9679e-05,0.00022706,0.5186,1.5543,0.817
0.0038019,0.0012977,6.7574,3.9862e-05,9.9202,-5.4665e-05,0.00022656,0.5186,1.6838,0.817
0.003802,0.0012977,6.7576,3.9862e-05,9.9202,-9.2357e-05,0.00022587,0.5186,1.8133,0.817
0.003802,0.0012977,6.7577,3.9862e-05,9.9202,-0.00017134,0.00022505,0.5186,1.9429,0.817
0.003802,0.0012977,6.7589,3.9862e-05,9.9201,-5.4149e-05,0.00022418,0.5186,2.0724,0.817
0.003802,0.0012977,6.757,3.9863e-05,9.9203,-0.00083031,0.00022334,0.5186,2.2019,0.817
0.0038013,0.0012978,6.7637,3.9875e-05,9.9195,0.00082133,0.00022263,0.5186,2.3314,0.817
0.0036917,0.0012994,6.7593,4.1203e-05,9.9192,-0.0024924,0.00022207,0.5186,2.461,0.817
0.0021108,0.0016157,6.7614,0.00028387,9.9207,0.00072431,0.00022141,0.5186,2.5905,0.817
7.724e-05,0.0019304,6.7777,0.00052522,0,0,0,0.5186,2.72,0.817
0.0038021,0.0012982,6.7584,3.9892e-05,9.9201,-2.4366e-05,0.0001453,0.38895,1.5543,0.817
0.0038021,0.0012982,6.7585,3.9892e-05,9.9201,-4.3529e-05,0.00014498,0.38895,1.6838,0.817
0.0038021,0.0012982,6.7587,3.9892e-05,9.9201,-7.2071e-05,0.00014452,0.38895,1.8133,0.817
0.0038021,0.0012982,6.7591,3.9892e-05,9.9201,-0.00010435,0.00014399,0.38895,1.9429,0.817
0.0038021,0.0012982,6.76,3.9892e-05,9.92,-7.2124e-05,0.00014342,0.38895,2.0724,0.817
0.0038021,0.0012982,6.7592,3.9893e-05,9.9201,-0.00055789,0.00014287,0.38895,2.2019,0.817
0.0038017,0.0012983,6.7669,3.9901e-05,9.9192,0.00090203,0.0001424,0.38895,2.3314,0.817
0.0037215,0.0012993,6.7594,4.085e-05,9.919,-0.0025558,0.000142,0.38895,2.461,0.817
0.0021268,0.0015356,6.7658,0.00025165,9.9209,0.001912,0.00014141,0.38895,2.5905,0.817
7.3901e-05,0.0017709,6.7886,0.0004615,0,0,0,0.38895,2.72,0.817
0.0038022,0.0012987,6.7589,3.9923e-05,9.92,-1.6462e-05,8.0439e-05,0.2593,1.5543,0.817
0.0038022,0.0012987,6.759,3.9923e-05,9.92,-2.8581e-05,8.0241e-05,0.2593,1.6838,0.817
0.0038022,0.0012987,6.7592,3.9923e-05,9.92,-4.3211e-05,7.9967e-05,0.2593,1.8133,0.817
0.0038022,0.0012987,6.7595,3.9923e-05,9.92,-4.9176e-05,7.9644e-05,0.2593,1.9429,0.817
